sex,age,group_size,rain_month_mm,season,hydro_year,month,diet_PC1,diet_PC2,diet_PC3,diet_PC4,diet_PC5,diet_PC6,diet_PC7,diet_PC8,diet_PC9,diet_PC10,diet_PC11,diet_PC12,diet_PC13,group_num,day_of_month,week_of_year,year,Faecalibacterium,Bifidobacterium,Rikenellaceae_RC9_gut_group,Candidatus_Methanogranum,Prevotella_9,CAG-873,Megasphaera
1,9.355236,68,99.4,0,2004,2,-62.44681,26.36617,1.892748,-0.001763859,-3.883444,1.535748,2.002026,-5.452932,0.5072664,1.233074,-0.8966628,-0.1401206,-0.1265891,2.2,16,8,2004,0.0,0.1185556251304529,0.339073262366938,0.1906700062617408,0.0221248173658943,0.0272385723231058,0.0028177833437695
1,9.57974,70,25.0,0,2004,5,-26.8561,2.873253,3.716926,11.94163,1.512221,-1.438014,-1.775197,0.01218034,2.245172,-0.1866079,1.488005,0.395437,0.110991,2.2,8,19,2004,0.0,0.4681932996543472,0.1131680404147833,0.1330430736506248,0.0451675086413188,0.0021270938580164,0.0247607019409731
1,9.782341,67,0.0,1,2004,7,39.1705,3.602002,3.269913,5.653782,-0.3803528,0.08773639,1.473621,-2.055082,-2.409434,0.1742952,-0.179186,-0.4456689,0.1660658,2.2,21,30,2004,0.003827227993439,0.115199562602515,0.1106068890103882,0.0965008201202843,0.1277200656096227,0.142646254784035,0.013340623291416
1,10.02875,71,1.6,1,2004,10,47.52463,4.74153,2.690155,4.728592,0.9008405,-1.92573,2.464439,-4.288075,-4.500432,0.1831186,0.5799099,0.2268609,-0.07078882,2.2,19,43,2004,0.0004373400975268418,0.7721020751787628,0.003520587785091,0.0001749360390107367,0.1468150707397607,0.0001749360390107367,0.0143010211891277
1,10.18754,73,58.0,0,2005,12,-22.95213,-0.4145619,5.24147,-6.057529,2.420265,2.887605,10.46187,-3.112728,5.767258,5.840749,-0.3694424,0.3266041,0.2144042,2.2,16,51,2004,0.0013882461823229,0.4529924417707852,0.0590004627487274,0.0540259139287366,0.0570723430510566,0.0289603578590158,0.0074425420330094
1,10.3655,73,16.6,0,2005,2,-43.25766,5.605573,7.654022,1.157238,1.00735,3.198945,6.6376,-1.449023,6.040934,4.964759,0.6568306,0.3293986,0.1627453,2.2,19,7,2005,0.0008391098139365194,0.221452024808464,0.1215614739146297,0.1294782925939438,0.0875957679678949,0.0390003648303538,0.0231667274717256
1,10.67762,72,25.5,1,2005,6,-19.48237,-5.899049,-19.80363,3.068304,1.269775,-1.156328,2.232194,-1.534053,-6.715675,-0.2736444,-0.4589317,-0.02317769,0.0526958,2.2,13,24,2005,0.0406173584426307,0.224078249547461,0.1028930737717933,0.0646257423227158,0.0824414875035726,0.0051128965670551,0.0060338530915557
1,10.73785,73,0.8,1,2005,7,-18.78673,-10.79522,-16.13091,5.190876,1.024187,1.024371,0.6376835,6.844683,-1.03014,0.9348954,-1.295405,-0.7644954,0.572727,2.2,5,27,2005,0.0225739794923778,0.3919061171975515,0.0333736208039299,0.1031229287691527,0.101816834964326,0.0018129361768489,0.0468244375999064
1,11.5729,83,54.6,0,2006,5,-41.68096,-1.84832,-2.493717,1.803477,-1.169081,7.026773,7.554312,9.665964,-18.46711,-0.8720744,2.763469,-0.004645893,0.07931738,2.2,6,18,2006,0.00047463660634826463,0.2224562444378522,0.1110946306733906,0.101394245031148,0.0594185701572233,0.0056066449124888,0.0433699199050726
1,11.82752,84,0.0,1,2006,8,22.09177,-8.391515,4.674389,1.971654,3.696969,13.90485,-11.53765,1.543834,2.46248,1.067073,2.031201,0.850171,0.007677008,2.2,7,32,2006,0.0095668112119451,0.2478877017300728,0.0928517144262148,0.1058160847601591,0.0674594304617998,0.0020117126380258,0.0375966739684384
1,11.94798,83,0.0,1,2006,9,45.65542,5.029083,4.025092,9.645669,-2.331086,1.423681,2.97644,-2.837594,-2.933385,0.5184721,0.5152863,0.2533411,-0.1264324,2.2,20,38,2006,0.0,0.2133264462809917,0.0118801652892561,0.0769628099173553,0.1774276859504132,0.0503615702479338,0.1012396694214876
1,11.98084,84,0.0,1,2006,10,44.31987,8.107855,2.163658,7.660204,-2.65721,1.349102,2.872991,-2.94782,-2.743283,0.4633437,0.4104062,0.2337624,-0.1490661,2.2,2,40,2006,0.0061484996324266,0.3016774710953686,0.1205640580097573,0.1116086346320924,0.0707745772906502,0.0008019782129252156,0.0364231771703535
1,12.11773,86,34.8,0,2007,11,7.650327,3.057438,6.274041,6.995477,1.380006,1.005707,-0.5381924,-0.08058376,-0.3931723,-0.2411486,-1.788942,0.4465731,0.08307332,2.2,21,47,2006,0.0022937327126762,0.3617688726978345,0.0440194292653308,0.0839573635566349,0.090332591243338,0.0051946299669432,0.1261552991971935
1,12.19986,87,79.3,0,2007,12,-55.12654,23.24854,1.547988,0.1580389,-3.037351,0.3309869,-2.143435,-2.284725,-0.2109971,-2.19435,-1.926032,0.06494644,-0.05845004,2.2,21,51,2006,0.0100747934806876,0.3293983031926769,0.0434527796383121,0.0674815807099799,0.2438602366599687,0.0002790801518196026,0.0543648135744585
1,12.6078,97,28.0,0,2007,5,52.0884,11.12128,-3.008062,1.501133,-1.176716,0.8928964,2.205385,0.5939612,0.3688708,0.3300887,-0.4452973,0.4961879,-0.06929026,2.2,19,20,2007,0.0123048668503213,0.2680746862565044,0.1135598408325681,0.0508417508417508,0.1243954698500153,0.0072237526782981,0.0484848484848484
1,12.84326,95,0.0,1,2007,8,19.95735,-9.943016,-3.137845,-13.37894,7.539335,18.65235,-17.05791,-4.121532,-0.9802759,0.5957098,-5.219565,0.686255,-0.006621076,2.2,13,33,2007,0.0023639544229587,0.5701385277291854,0.0371613635289111,0.0502103919436433,0.0328116873906671,0.002174838069122,0.1495910358848281
1,13.07324,98,5.5,0,2008,11,20.03195,-6.656707,4.031182,2.535447,-0.6073405,3.377941,1.100921,-0.6578599,-0.1491301,-1.725146,0.526677,0.4557834,0.05493194,2.2,5,45,2007,0.0074224021592442,0.3609986504723347,0.0334851551956815,0.1097334682860998,0.0531376518218623,0.0007591093117408908,0.0964912280701754
1,13.0924,97,16.3,0,2008,11,16.62917,-0.8037623,-0.1228858,-0.6362283,0.1820167,0.1224915,2.454433,3.039246,2.500299,-3.140904,0.5825923,0.6249277,0.136343,2.2,12,46,2007,0.0041680287675711,0.5058842759071592,0.0388198757763975,0.0717554756456358,0.0769859431186662,0.0011441647597254,0.0891631252043151
1,13.13621,97,20.5,0,2008,11,-33.91208,2.189475,7.843996,2.691703,3.899063,-1.394388,1.116315,1.585666,1.252363,-3.61899,1.46644,0.4701963,0.2175213,2.2,28,48,2007,0.0009333992203371216,0.0885082084225553,0.0660517212979739,0.075111184318893,0.1804205787075166,0.0032943501894251,0.1305660791742162
1,13.22382,98,46.8,0,2008,12,-35.39011,-7.641702,8.460972,-2.990154,0.2245479,6.243003,13.21794,-2.314675,4.180304,-0.4288164,2.819748,0.236635,0.1630307,2.2,30,52,2007,0.0,0.2273204903677758,0.1061295971978984,0.1373029772329247,0.0945709281961471,0.0161120840630472,0.180385288966725
1,13.23477,97,45.4,0,2008,1,-40.52274,-1.494404,7.782142,-4.458187,1.216716,5.874426,13.90104,-4.157228,7.907113,7.544283,3.940676,0.2318434,0.1623622,2.2,3,1,2008,0.0,0.151564185544768,0.3079827400215749,0.0755124056094929,0.0345199568500539,0.0221143473570658,0.1801510248112189
1,14.52977,97,24.4,0,2009,4,10.67302,-8.575943,4.993545,0.5902599,0.7339078,0.9074986,-4.985051,8.191168,5.865788,-0.526312,-1.857359,-3.381919,1.477113,2.2,20,17,2009,0.0,0.6110798184288128,0.0114641661972764,0.0805804976640933,0.0631854477982836,0.0,0.0264404757960306
1,14.6694,98,0.7,1,2009,6,-53.2426,21.40588,4.435201,6.380773,-0.009444443,0.1372601,-2.588771,2.010017,3.50251,-0.68811,1.64992,0.3787387,0.03537757,2.2,10,24,2009,0.0007304601899196494,0.3022845772146798,0.0209566509659706,0.1803481020629203,0.0667993249540313,0.0027455227828014,0.0932722097680159
1,14.93224,97,0.0,1,2009,9,19.60741,-7.179974,8.558831,7.719921,3.389308,-1.62168,-0.7327042,5.450978,2.982416,-0.3823568,-1.721244,0.8697848,0.3110886,2.2,14,38,2009,0.007967890590159,0.3314404638025865,0.0407611119369704,0.0326742976066597,0.1775234131113423,0.0127843020662999,0.0465883752044001
1,15.30185,101,209.8,0,2010,1,-29.22164,-29.40469,-24.90666,-2.505679,-3.183199,0.4348562,9.329038,-4.180008,-4.527896,13.61967,-0.4450793,-0.1872446,0.2126057,2.2,27,4,2010,0.0110226576852418,0.5853439477444377,0.0432333129210042,0.0840579710144927,0.0129822412737293,0.0008164931618697694,0.0106552357624004
1,15.36482,100,2.2,0,2010,2,-23.91743,-41.63522,-45.0556,11.87336,0.6918757,-0.7210045,4.73753,-0.5724177,-11.27766,14.60578,0.6459652,-0.2513263,0.216925,2.2,19,7,2010,0.0043428929144332,0.1193317422434367,0.1432372158535154,0.1320082945342149,0.0381470323565084,0.0087249109902578,0.0165108181071246
1,16.79945,116,0.0,1,2011,7,40.23944,3.968674,-1.568614,-5.502681,3.812487,-3.996031,1.926285,-0.7866325,-1.386403,-1.0693,-0.9992844,0.4980565,0.1157211,2.2,28,30,2011,0.0088304975231531,0.0738746500107688,0.208873573120827,0.1468877880680594,0.027223777729916,0.0107258238208055,0.0157656687486538
1,16.9473,117,0.0,1,2011,9,21.96813,-2.127733,1.151852,-5.000588,5.515089,-5.392332,3.637556,-4.23955,-0.4515483,2.596761,2.349839,0.3639174,0.1615875,2.2,20,38,2011,0.0135459442163084,0.0594101647912111,0.0814356567649725,0.1635112793984321,0.1938563276625246,0.0159458162231347,0.0132792917711055
1,16.96646,117,0.0,1,2011,9,26.65516,4.399299,-0.8622049,-0.2149416,2.659487,-3.445721,2.22917,-3.967974,-1.621905,1.062157,1.235419,0.2818084,0.02404339,2.2,27,39,2011,0.0038264646569109,0.1380112725580433,0.1543513108226899,0.0935415481669166,0.1132943792336728,0.0295775376182843,0.008790526914525
1,6.776181,37,0.2,0,2000,5,7.005934,-2.798365,3.877214,-9.449191,10.87007,-12.78113,-2.667378,-2.870118,-4.492248,-1.703604,-1.422058,-0.07639416,-1.216656,2.1,19,20,2000,0.0158333047739812,0.201103533363035,0.1787586963226978,0.0548682271496624,0.0734775009424586,0.0148394393228006,0.0121662839713492
1,8.325804,35,2.2,0,2002,12,-36.55121,-9.26477,13.97219,-0.4656325,12.30543,-13.07977,-4.277169,-2.0857,-4.247542,-3.081593,1.10529,0.4540708,0.4787405,2.1,6,49,2001,0.00684575389948,0.1089254766031195,0.29263431542461,0.1083622183708838,0.0441507798960138,0.0247833622183708,0.0143847487001733
1,8.347707,36,2.2,0,2002,12,-30.96871,-17.00399,14.44352,-4.582315,14.00909,-13.26296,-2.039133,-1.009573,-1.706513,-1.335696,1.546474,0.6227848,0.6087486,2.1,14,50,2001,0.0098275492716366,0.3676628106255355,0.0584297343616109,0.0489502999143101,0.2231951585261353,0.0028652527849185,0.0310625535561268
1,8.364134,37,9.8,0,2002,12,-36.9842,-6.553453,11.8023,-1.294525,7.8317,-5.539404,2.054303,-1.27402,2.557297,2.724198,1.971823,0.4977195,0.3979218,2.1,20,51,2001,0.0114870964729321,0.4363540142576969,0.00423372661333,0.1742987890296672,0.0269900071599788,0.0023036453631354,0.0460729072627089
1,8.43258,36,25.0,0,2002,1,-16.73691,-21.82919,11.11589,-9.972038,0.9334812,0.3759486,3.726426,-3.246413,5.643618,7.335162,5.285071,-0.1347523,-1.611186,2.1,14,3,2002,0.229181256279877,0.1660323356575221,0.0886642511341838,0.1987333678409402,0.0833358706573699,0.0110221356148951,0.0101695947386048
1,8.440794,36,79.6,0,2002,1,-16.73691,-21.82919,11.11589,-9.972038,0.9334812,0.3759486,3.726426,-3.246413,5.643618,7.335162,5.285071,-0.1347523,-1.611186,2.1,17,3,2002,0.0122785898538263,0.1593809114359415,0.0608082545141874,0.1033877901977644,0.0859845227858985,0.054067067927773,0.0202235597592433
1,8.454483,36,67.4,0,2002,1,-15.89727,-22.65165,10.31953,-10.85808,1.370471,-0.3091874,1.593917,-0.7485906,6.26884,5.985524,2.984765,-0.00443487,-1.612446,2.1,22,4,2002,0.0006656856562259128,0.6296685586153739,0.0382243711022353,0.0081634083105598,0.053079672062224,0.0001751804358489244,0.0328638497652582
1,8.481862,36,61.0,0,2002,2,-21.03895,-15.46508,7.16023,-11.32023,1.480851,-2.678467,-0.6922163,4.0835,8.623382,4.03614,2.492409,0.203595,-1.615511,2.1,1,5,2002,0.0,0.3039730428649792,0.1286733014654024,0.1773371992790534,0.0325993260716244,0.0115586552777995,0.0230389467910038
